"Order_ID","Customer_ID","Order_Date","Order_Status","Payment_Method"
3297,408,"2024-06-21",Completed,Credit Card
3298,389,"2024-06-10",Completed,Debit Card
3299,335,"2025-05-22",Completed,Credit Card
3300,347,"2024-01-31",Completed,PayPal
3301,94,"2024-02-05",Completed,Cash
3302,68,"2025-03-03",Completed,Debit Card
3303,191,"2024-01-01",Completed,UPI
3304,305,"2024-04-09",Completed,Debit Card
3305,310,"2025-07-27",Completed,Cash
3306,389,"2024-09-03",Completed,PayPal
3307,155,"2025-02-25",Completed,Credit Card
3308,433,"2024-10-08",Completed,Cash
3309,225,"2024-02-22",Completed,Cash
3310,124,"2024-04-16",Completed,Credit Card
3311,368,"2025-03-16",Completed,PayPal
3312,64,"2024-02-24",Returned,Credit Card
3313,203,"2024-12-10",Completed,Credit Card
3314,391,"2024-07-20",Completed,Credit Card
3315,386,"2024-08-02",Completed,Debit Card
3316,129,"2025-07-05",Returned,Credit Card
3317,84,"2024-12-16",Completed,Credit Card
3318,16,"2024-12-22",Completed,UPI
3319,45,"2024-07-21",Completed,Debit Card
3320,413,"2024-08-08",Completed,PayPal
3321,392,"2025-02-01",Completed,Credit Card
3322,253,"2024-01-23",Completed,Credit Card
3323,286,"2024-05-17",Completed,PayPal
3324,164,"2024-12-13",Completed,Credit Card
3325,97,"2024-12-27",Completed,Debit Card
3326,6,"2024-02-23",Completed,UPI
3327,336,"2025-04-01",Completed,Credit Card
3328,18,"2024-11-10",Completed,Debit Card
3329,53,"2024-05-17",Completed,Debit Card
3330,397,"2025-03-11",Completed,Credit Card
3331,292,"2025-07-27",Completed,PayPal
3332,245,"2024-09-02",Completed,Debit Card
3333,110,"2024-06-13",Completed,Credit Card
3334,75,"2024-06-22",Completed,Debit Card
3335,234,"2024-12-09",Completed,Debit Card
3336,180,"2024-01-28",Completed,Debit Card
3337,268,"2024-10-06",Completed,Cash
3338,83,"2024-01-15",Completed,PayPal
3339,116,"2024-01-23",Completed,Credit Card
3340,57,"2024-09-05",Completed,UPI
3341,213,"2025-03-07",Completed,PayPal
3342,139,"2025-05-26",Completed,Credit Card
3343,112,"2024-02-20",Cancelled,Credit Card
3344,275,"2024-05-21",Completed,Credit Card
3345,249,"2024-09-01",Completed,Credit Card
3346,106,"2024-11-28",Completed,Debit Card
3347,350,"2025-07-25",Returned,Credit Card
3348,172,"2025-01-31",Completed,UPI
3349,171,"2024-11-07",Completed,Debit Card
3350,239,"2024-02-05",Completed,Credit Card
3351,70,"2024-02-16",Completed,UPI
3352,211,"2024-03-29",Completed,Debit Card
3353,292,"2025-01-17",Completed,Credit Card
3354,65,"2024-07-10",Completed,Credit Card
3355,283,"2024-05-19",Completed,PayPal
3356,20,"2025-01-22",Completed,Debit Card
3357,302,"2025-04-17",Completed,Debit Card
3358,18,"2024-09-11",Completed,PayPal
3359,88,"2025-05-25",Completed,PayPal
3360,176,"2025-03-01",Completed,Cash
3361,308,"2025-02-18",Completed,PayPal
3362,360,"2025-05-17",Completed,PayPal
3363,235,"2024-04-16",Completed,Credit Card
3364,66,"2025-03-15",Completed,Debit Card
3365,194,"2025-07-08",Completed,Debit Card
3366,394,"2025-07-28",Cancelled,Debit Card
3367,46,"2024-11-30",Completed,Credit Card
3368,358,"2025-03-12",Completed,Debit Card
3369,193,"2025-05-29",Returned,Credit Card
3370,2,"2025-05-08",Completed,Debit Card
3371,348,"2025-06-03",Completed,Credit Card
3372,14,"2025-04-26",Completed,Cash
3373,185,"2024-08-08",Completed,Credit Card
3374,98,"2025-02-26",Completed,PayPal
3375,292,"2024-08-25",Completed,Debit Card
3376,29,"2025-04-09",Completed,Credit Card
3377,46,"2025-04-14",Completed,PayPal
3378,266,"2025-06-25",Completed,Cash
3379,497,"2024-12-06",Completed,PayPal
3380,20,"2024-10-02",Completed,Cash
3381,231,"2024-04-05",Cancelled,Debit Card
3382,402,"2025-01-04",Completed,Cash
3383,146,"2024-11-23",Completed,Cash
3384,247,"2024-10-25",Completed,PayPal
3385,420,"2025-01-26",Completed,PayPal
3386,364,"2025-05-07",Completed,PayPal
3387,147,"2024-03-27",Completed,Debit Card
3388,376,"2024-09-06",Completed,Debit Card
3389,338,"2025-02-22",Completed,Debit Card
3390,254,"2025-04-19",Completed,PayPal
3391,221,"2025-03-26",Completed,Credit Card
3392,463,"2025-04-07",Completed,PayPal
3393,438,"2025-05-10",Completed,Debit Card
3394,496,"2025-07-10",Completed,Credit Card
3395,338,"2024-12-18",Completed,Credit Card
3396,180,"2024-05-24",Completed,Credit Card
3397,55,"2024-11-22",Completed,Debit Card
3398,63,"2025-02-14",Completed,Credit Card
3399,476,"2024-02-28",Completed,Credit Card
3400,182,"2025-03-14",Completed,Credit Card
3401,56,"2024-11-11",Completed,Credit Card
3402,112,"2025-06-26",Completed,Credit Card
3403,11,"2024-05-02",Cancelled,Credit Card
3404,266,"2025-06-09",Completed,PayPal
3405,296,"2024-09-16",Completed,PayPal
3406,190,"2024-11-28",Completed,UPI
3407,373,"2025-01-17",Completed,Credit Card
3408,241,"2024-12-01",Completed,Credit Card
3409,480,"2025-06-07",Returned,Credit Card
3410,382,"2024-04-06",Completed,Debit Card
3411,38,"2025-02-26",Completed,Credit Card
3412,138,"2025-07-18",Cancelled,Credit Card
3413,378,"2024-05-07",Completed,Debit Card
3414,269,"2024-05-27",Completed,Credit Card
3415,377,"2024-10-02",Cancelled,Debit Card
3416,168,"2025-02-23",Completed,Debit Card
3417,20,"2025-07-09",Completed,PayPal
3418,393,"2025-04-05",Completed,Credit Card
3419,393,"2025-04-04",Cancelled,Credit Card
3420,320,"2024-09-12",Completed,Debit Card
3421,203,"2025-01-08",Completed,Credit Card
3422,5,"2024-05-02",Completed,Credit Card
3423,364,"2024-09-25",Completed,Debit Card
3424,331,"2024-04-19",Completed,Credit Card
3425,334,"2024-01-16",Completed,Credit Card
3426,86,"2025-05-10",Cancelled,PayPal
3427,366,"2025-04-10",Completed,PayPal
3428,363,"2024-10-22",Completed,Credit Card
3429,429,"2024-01-09",Completed,Debit Card
3430,284,"2024-02-22",Completed,UPI
3431,366,"2024-03-05",Completed,Credit Card
3432,201,"2025-02-19",Completed,PayPal
3433,349,"2024-04-27",Completed,Credit Card
3434,348,"2024-05-24",Completed,Cash
3435,390,"2025-05-13",Completed,Credit Card
3436,429,"2025-05-22",Completed,Credit Card
3437,2,"2025-03-17",Completed,UPI
3438,390,"2024-06-28",Completed,PayPal
3439,397,"2024-12-01",Completed,Credit Card
3440,273,"2024-04-25",Completed,PayPal
3441,260,"2025-05-11",Completed,Cash
3442,362,"2024-02-19",Completed,Debit Card
3443,228,"2025-03-07",Completed,Credit Card
3444,207,"2024-10-23",Completed,Credit Card
3445,402,"2025-03-14",Completed,Cash
3446,395,"2024-09-17",Completed,Credit Card
3447,104,"2024-04-01",Completed,Credit Card
3448,415,"2025-03-11",Completed,Credit Card
3449,164,"2024-12-31",Completed,Credit Card
3450,69,"2024-09-26",Completed,Debit Card
3451,440,"2024-08-03",Completed,Credit Card
3452,120,"2024-07-18",Completed,Credit Card
3453,102,"2024-10-05",Completed,Credit Card
3454,135,"2024-05-31",Completed,Credit Card
3455,246,"2024-06-12",Completed,Credit Card
3456,84,"2024-06-10",Completed,Credit Card
3457,80,"2024-01-08",Completed,PayPal
3458,197,"2025-06-21",Completed,Credit Card
3459,109,"2024-05-16",Completed,Credit Card
3460,97,"2024-04-05",Completed,Debit Card
3461,457,"2024-03-28",Completed,PayPal
3462,298,"2025-07-26",Completed,PayPal
3463,7,"2024-10-03",Completed,UPI
3464,51,"2024-07-08",Completed,Credit Card
3465,407,"2024-08-21",Completed,Credit Card
3466,135,"2024-02-21",Completed,Credit Card
3467,77,"2024-06-30",Completed,Credit Card
3468,333,"2024-05-23",Completed,UPI
3469,420,"2025-04-10",Completed,Debit Card
3470,200,"2024-02-03",Completed,PayPal
3471,372,"2024-09-03",Completed,UPI
3472,211,"2025-04-02",Returned,PayPal
3473,55,"2025-04-27",Completed,Debit Card
3474,399,"2024-10-23",Returned,Cash
3475,460,"2024-05-08",Completed,Debit Card
3476,493,"2024-07-14",Completed,Credit Card
3477,51,"2024-05-08",Cancelled,Debit Card
3478,283,"2025-01-18",Completed,Cash
3479,312,"2024-06-18",Completed,PayPal
3480,40,"2024-12-31",Completed,Debit Card
3481,476,"2025-01-14",Completed,Cash
3482,52,"2025-06-28",Completed,Debit Card
3483,135,"2024-08-02",Returned,PayPal
3484,485,"2025-07-10",Completed,Credit Card
3485,279,"2024-08-20",Completed,Credit Card
3486,340,"2025-01-29",Completed,Credit Card
3487,247,"2025-01-18",Completed,Cash
3488,377,"2025-04-18",Completed,UPI
3489,41,"2024-09-28",Completed,Credit Card
3490,338,"2025-04-03",Completed,Credit Card
3491,34,"2024-07-24",Completed,Credit Card
3492,90,"2024-10-11",Completed,PayPal
3493,254,"2024-10-16",Completed,Debit Card
3494,225,"2025-02-11",Completed,Debit Card
3495,77,"2024-12-24",Completed,Credit Card
3496,400,"2024-02-15",Completed,Credit Card
3497,151,"2025-04-13",Completed,Cash
3498,434,"2025-03-14",Completed,Debit Card
3499,8,"2024-03-01",Completed,Credit Card
3500,119,"2025-07-10",Completed,Credit Card
3501,149,"2025-01-17",Returned,Credit Card
3502,298,"2024-02-19",Cancelled,Credit Card
3503,201,"2024-10-11",Completed,Credit Card
3504,79,"2025-04-29",Cancelled,PayPal
3505,286,"2024-06-11",Completed,Credit Card
3506,480,"2025-06-24",Completed,Credit Card
3507,67,"2024-08-30",Completed,Debit Card
3508,127,"2024-05-10",Completed,Credit Card
3509,240,"2024-07-25",Completed,Debit Card
3510,364,"2024-10-30",Cancelled,Cash
3511,69,"2025-02-02",Completed,Credit Card
3512,116,"2025-06-21",Completed,PayPal
3513,118,"2024-04-22",Completed,Credit Card
3514,309,"2025-07-09",Completed,Credit Card
3515,42,"2024-11-01",Completed,Credit Card
3516,330,"2024-03-15",Completed,PayPal
3517,213,"2025-06-20",Completed,Debit Card
3518,165,"2024-07-21",Completed,PayPal
3519,432,"2024-12-25",Completed,Credit Card
3520,410,"2025-02-08",Completed,Debit Card
3521,402,"2024-01-08",Completed,Credit Card
3522,443,"2024-05-08",Completed,Credit Card
3523,117,"2025-02-01",Completed,Debit Card
3524,428,"2024-07-07",Completed,Credit Card
3525,88,"2024-01-06",Completed,Credit Card
3526,166,"2024-01-14",Completed,Debit Card
3527,278,"2025-04-23",Completed,PayPal
3528,373,"2024-03-29",Completed,PayPal
3529,289,"2024-02-28",Completed,Credit Card
3530,280,"2024-11-21",Returned,Credit Card
3531,189,"2024-03-09",Completed,Credit Card
3532,297,"2025-01-13",Cancelled,Credit Card
3533,238,"2024-11-11",Completed,Credit Card
3534,239,"2025-01-10",Cancelled,Credit Card
3535,293,"2024-10-11",Completed,Credit Card
3536,301,"2025-03-26",Completed,Debit Card
3537,165,"2025-01-08",Completed,Credit Card
3538,68,"2024-08-28",Completed,Credit Card
3539,150,"2024-01-09",Completed,Credit Card
3540,205,"2024-06-07",Completed,Credit Card
3541,81,"2024-03-17",Completed,PayPal
3542,89,"2024-01-10",Returned,Credit Card
3543,476,"2024-06-07",Completed,Credit Card
3544,141,"2024-04-29",Completed,Cash
3545,370,"2024-02-14",Completed,Credit Card
3546,64,"2024-06-29",Completed,Credit Card
3547,487,"2024-10-20",Returned,PayPal
3548,107,"2024-04-13",Completed,PayPal
3549,197,"2024-06-07",Completed,Cash
3550,391,"2024-01-12",Completed,Cash
3551,101,"2024-01-30",Completed,PayPal
3552,275,"2024-04-01",Completed,Credit Card
3553,393,"2024-09-19",Completed,Debit Card
3554,12,"2025-01-20",Completed,Credit Card
3555,13,"2025-04-01",Completed,Debit Card
3556,395,"2024-12-30",Completed,Cash
3557,132,"2024-12-23",Completed,Credit Card
3558,455,"2025-06-25",Completed,Cash
3559,464,"2024-05-28",Completed,Debit Card
3560,441,"2025-04-07",Completed,Credit Card
3561,499,"2025-06-26",Completed,Cash
3562,412,"2024-11-24",Completed,Debit Card
3563,192,"2025-05-01",Completed,Debit Card
3564,497,"2024-03-20",Completed,Debit Card
3565,173,"2025-05-23",Completed,Credit Card
3566,294,"2024-11-22",Completed,Credit Card
3567,3,"2024-05-08",Completed,PayPal
3568,482,"2024-02-05",Completed,Cash
3569,296,"2025-02-20",Completed,PayPal
3570,475,"2024-09-06",Completed,PayPal
3571,177,"2024-06-28",Completed,PayPal
3572,157,"2024-08-13",Completed,Credit Card
3573,262,"2025-07-27",Completed,PayPal
3574,432,"2024-09-04",Completed,PayPal
3575,275,"2024-02-15",Completed,Credit Card
3576,397,"2024-06-11",Completed,Debit Card
3577,108,"2024-03-25",Completed,PayPal
3578,388,"2025-02-01",Completed,UPI
3579,367,"2025-04-08",Completed,UPI
3580,449,"2025-05-01",Completed,Debit Card
3581,29,"2025-01-01",Completed,PayPal
3582,193,"2025-03-20",Completed,Debit Card
3583,45,"2024-08-29",Completed,Cash
3584,201,"2024-12-29",Completed,Debit Card
3585,380,"2024-03-02",Completed,Cash
3586,321,"2024-11-07",Completed,UPI
3587,377,"2024-11-18",Returned,Credit Card
3588,369,"2024-01-18",Completed,UPI
3589,497,"2024-11-13",Completed,PayPal
3590,440,"2025-02-22",Completed,Credit Card
3591,294,"2024-07-31",Completed,Credit Card
3592,438,"2024-11-11",Completed,PayPal
3593,24,"2024-06-14",Completed,Credit Card
3594,361,"2024-06-05",Completed,Credit Card
3595,262,"2024-03-15",Completed,Debit Card
3596,479,"2024-07-08",Completed,Credit Card
3597,252,"2025-04-10",Completed,Debit Card
3598,90,"2025-06-25",Completed,PayPal
3599,363,"2025-01-03",Completed,Credit Card
3600,476,"2024-12-27",Completed,Debit Card
3601,9,"2024-12-21",Completed,Credit Card
3602,33,"2024-10-02",Completed,Cash
3603,331,"2024-09-01",Completed,Credit Card
3604,278,"2024-12-25",Completed,PayPal
3605,275,"2025-03-30",Completed,PayPal
3606,46,"2024-08-27",Cancelled,Cash
3607,287,"2024-11-23",Completed,Debit Card
3608,285,"2024-09-29",Completed,Debit Card
3609,425,"2024-06-14",Completed,Credit Card
3610,196,"2024-06-17",Completed,Debit Card
3611,174,"2024-02-15",Completed,Debit Card
3612,41,"2024-09-11",Completed,Debit Card
3613,284,"2025-02-16",Completed,Credit Card
3614,325,"2025-01-31",Completed,Debit Card
3615,141,"2025-07-24",Completed,Debit Card
3616,366,"2024-01-24",Completed,Debit Card
3617,470,"2025-03-16",Completed,PayPal
3618,88,"2025-04-05",Completed,Credit Card
3619,287,"2024-09-09",Completed,Debit Card
3620,348,"2024-06-12",Completed,Credit Card
3621,10,"2024-07-25",Completed,PayPal
3622,90,"2025-01-30",Completed,PayPal
3623,198,"2025-05-14",Completed,Credit Card
3624,69,"2025-01-07",Completed,Credit Card
3625,178,"2024-10-24",Completed,PayPal
3626,74,"2025-01-12",Completed,PayPal
3627,449,"2024-02-10",Completed,Credit Card
3628,300,"2024-12-18",Completed,Debit Card
3629,165,"2024-01-25",Completed,Credit Card
3630,390,"2025-07-09",Completed,PayPal
3631,10,"2025-05-29",Returned,Credit Card
3632,299,"2024-10-21",Completed,PayPal
3633,342,"2024-08-04",Cancelled,PayPal
3634,405,"2025-02-28",Completed,PayPal
3635,112,"2025-01-04",Completed,UPI
3636,296,"2025-02-12",Completed,Debit Card
3637,384,"2024-10-25",Completed,PayPal
3638,399,"2024-05-16",Returned,PayPal
3639,88,"2024-02-12",Completed,PayPal
3640,489,"2024-06-13",Completed,Debit Card
3641,137,"2024-11-02",Completed,Credit Card
3642,196,"2024-09-02",Completed,UPI
3643,97,"2024-10-20",Completed,Credit Card
3644,75,"2024-06-09",Completed,UPI
3645,128,"2025-06-27",Completed,Credit Card
3646,68,"2024-07-31",Completed,Debit Card
3647,367,"2025-05-04",Completed,UPI
3648,299,"2024-08-14",Completed,PayPal
3649,196,"2024-09-13",Completed,Debit Card
3650,274,"2024-12-15",Completed,Credit Card
3651,303,"2024-06-01",Completed,Credit Card
3652,93,"2024-05-07",Completed,Credit Card
3653,149,"2024-08-07",Completed,Debit Card
3654,442,"2025-04-10",Completed,Debit Card
3655,7,"2024-03-24",Completed,Credit Card
3656,479,"2024-09-10",Completed,Credit Card
3657,483,"2025-01-24",Cancelled,Cash
3658,127,"2025-02-12",Completed,PayPal
3659,161,"2024-09-08",Completed,Debit Card
3660,104,"2024-02-17",Returned,UPI
3661,281,"2024-01-10",Completed,Debit Card
3662,107,"2024-09-29",Completed,Credit Card
3663,396,"2025-04-14",Completed,Credit Card
3664,194,"2024-01-17",Completed,Cash
3665,484,"2025-05-28",Completed,Credit Card
3666,427,"2025-01-26",Completed,Credit Card
3667,201,"2024-01-05",Returned,UPI
3668,298,"2024-07-18",Completed,PayPal
3669,13,"2024-05-07",Completed,PayPal
3670,34,"2025-07-03",Completed,PayPal
3671,254,"2024-11-17",Cancelled,PayPal
3672,237,"2024-07-06",Cancelled,Credit Card
3673,200,"2024-06-09",Completed,PayPal
3674,46,"2024-11-22",Completed,Credit Card
3675,420,"2024-01-03",Completed,Credit Card
3676,204,"2024-05-29",Completed,UPI
3677,236,"2024-04-05",Completed,Credit Card
3678,202,"2024-12-25",Returned,Credit Card
3679,249,"2025-01-22",Completed,Credit Card
3680,325,"2024-09-27",Completed,PayPal
3681,382,"2024-03-22",Returned,UPI
3682,275,"2024-08-02",Completed,Credit Card
3683,83,"2025-05-03",Completed,Credit Card
3684,438,"2024-04-27",Completed,PayPal
3685,143,"2024-04-04",Completed,Debit Card
3686,9,"2024-03-05",Completed,Credit Card
3687,20,"2025-04-17",Completed,Credit Card
3688,387,"2024-03-10",Completed,Debit Card
3689,194,"2024-12-02",Completed,Credit Card
3690,12,"2025-08-01",Completed,PayPal
3691,406,"2025-01-06",Completed,Credit Card
3692,153,"2024-08-26",Completed,PayPal
3693,489,"2024-04-29",Completed,PayPal
3694,440,"2024-01-02",Completed,Debit Card
3695,25,"2024-03-31",Cancelled,PayPal
3696,346,"2025-07-05",Completed,Credit Card
3697,302,"2024-03-24",Completed,Credit Card
3698,86,"2024-01-12",Completed,Debit Card
3699,172,"2025-04-17",Cancelled,PayPal
3700,246,"2024-08-30",Returned,PayPal
3701,74,"2024-07-25",Completed,Credit Card
3702,361,"2025-02-19",Completed,PayPal
3703,139,"2024-10-29",Completed,Credit Card
3704,469,"2025-06-13",Completed,Credit Card
3705,401,"2024-09-27",Completed,Credit Card
3706,318,"2025-02-16",Completed,Cash
3707,60,"2025-05-23",Completed,Debit Card
3708,13,"2024-09-25",Returned,Debit Card
3709,73,"2024-06-13",Completed,PayPal
3710,250,"2025-07-18",Completed,Credit Card
3711,391,"2024-05-11",Completed,Credit Card
3712,77,"2024-01-23",Completed,Credit Card
3713,354,"2024-11-30",Completed,Credit Card
3714,24,"2025-07-25",Completed,Debit Card
3715,133,"2024-02-20",Completed,Credit Card
3716,300,"2025-05-06",Completed,PayPal
3717,415,"2025-04-25",Completed,PayPal
3718,389,"2025-06-21",Completed,Cash
3719,267,"2024-09-01",Completed,Credit Card
3720,19,"2024-05-27",Completed,Debit Card
3721,147,"2024-10-23",Completed,Credit Card
3722,392,"2024-03-23",Completed,Credit Card
3723,41,"2025-05-03",Completed,Debit Card
3724,354,"2025-01-19",Completed,Debit Card
3725,352,"2024-10-06",Completed,PayPal
3726,376,"2024-10-25",Completed,PayPal
3727,109,"2025-02-16",Completed,Credit Card
3728,123,"2024-10-29",Completed,Cash
3729,100,"2025-05-01",Completed,Credit Card
3730,197,"2025-06-19",Completed,UPI
3731,262,"2025-07-03",Completed,Debit Card
3732,60,"2024-12-25",Returned,Credit Card
3733,284,"2025-03-05",Completed,Credit Card
3734,120,"2024-06-29",Completed,Credit Card
3735,282,"2024-01-23",Completed,PayPal
3736,152,"2024-08-19",Completed,Credit Card
3737,478,"2025-05-19",Completed,PayPal
3738,160,"2024-03-18",Completed,Credit Card
3739,436,"2024-11-11",Completed,UPI
3740,88,"2024-04-21",Completed,Credit Card
3741,43,"2024-09-05",Returned,PayPal
3742,95,"2024-03-23",Completed,PayPal
3743,210,"2025-03-01",Completed,Credit Card
3744,451,"2025-04-14",Completed,Credit Card
3745,89,"2025-03-15",Completed,Debit Card
3746,392,"2025-02-12",Completed,PayPal
3747,349,"2024-05-16",Completed,PayPal
3748,173,"2024-11-03",Returned,Credit Card
3749,169,"2024-03-01",Completed,Cash
3750,474,"2024-08-04",Completed,Cash
3751,358,"2024-10-19",Completed,PayPal
3752,120,"2025-01-22",Completed,Credit Card
3753,456,"2024-02-26",Completed,Credit Card
3754,204,"2025-04-15",Completed,UPI
3755,40,"2024-09-22",Completed,PayPal
3756,407,"2025-05-25",Completed,Debit Card
3757,435,"2024-11-01",Returned,Cash
3758,222,"2024-11-12",Completed,Credit Card
3759,352,"2025-02-05",Completed,PayPal
3760,118,"2025-04-19",Completed,PayPal
3761,426,"2024-04-01",Completed,PayPal
3762,185,"2024-10-23",Completed,PayPal
3763,134,"2024-01-18",Cancelled,Debit Card
3764,251,"2024-10-01",Completed,Credit Card
3765,134,"2025-04-16",Completed,Cash
3766,311,"2025-05-16",Completed,PayPal
